query_accession	run_accession	sample_accession	fastq_url
ERS5320937	ERR4831990	SAMEA7564306	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4831990/ERR4831990_2.fastq.gz
ERS6402897	ERR8975200	SAMEA8718452	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/000/ERR8975200/ERR8975200_1.fastq.gz
ERS6402897	ERR8975200	SAMEA8718452	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/000/ERR8975200/ERR8975200_2.fastq.gz
ERS5302210	ERR4812050	SAMEA7545554	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4812050/ERR4812050_1.fastq.gz
ERS5302210	ERR4812050	SAMEA7545554	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4812050/ERR4812050_2.fastq.gz
ERS5317274	ERR4828201	SAMEA7560638	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/001/ERR4828201/ERR4828201_1.fastq.gz
ERS5317274	ERR4828201	SAMEA7560638	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/001/ERR4828201/ERR4828201_2.fastq.gz
ERS5298719	ERR4810692	SAMEA7542267	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/002/ERR4810692/ERR4810692_1.fastq.gz
ERS5298719	ERR4810692	SAMEA7542267	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/002/ERR4810692/ERR4810692_2.fastq.gz
ERS5303179	ERR4813019	SAMEA7546524	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4813019/ERR4813019_1.fastq.gz
ERS5303179	ERR4813019	SAMEA7546524	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4813019/ERR4813019_2.fastq.gz
ERS5300865	ERR4811147	SAMEA7544207	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/007/ERR4811147/ERR4811147_1.fastq.gz
ERS5300865	ERR4811147	SAMEA7544207	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/007/ERR4811147/ERR4811147_2.fastq.gz
ERS5301854	ERR4811694	SAMEA7545197	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/004/ERR4811694/ERR4811694_1.fastq.gz
ERS5301854	ERR4811694	SAMEA7545197	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/004/ERR4811694/ERR4811694_2.fastq.gz
ERS5301227	ERR4811512	SAMEA7544569	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/002/ERR4811512/ERR4811512_1.fastq.gz
ERS5301227	ERR4811512	SAMEA7544569	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/002/ERR4811512/ERR4811512_2.fastq.gz
ERS5317501	ERR4828428	SAMEA7560865	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/008/ERR4828428/ERR4828428_1.fastq.gz
ERS5317501	ERR4828428	SAMEA7560865	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/008/ERR4828428/ERR4828428_2.fastq.gz
ERS5304185	ERR4814025	SAMEA7547531	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/005/ERR4814025/ERR4814025_1.fastq.gz
ERS5304185	ERR4814025	SAMEA7547531	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/005/ERR4814025/ERR4814025_2.fastq.gz
ERS3371624	ERR3287409	SAMEA5569602	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/009/ERR3287409/ERR3287409_1.fastq.gz
ERS3371624	ERR3287409	SAMEA5569602	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/009/ERR3287409/ERR3287409_2.fastq.gz
ERS6421526	ERR8699136	SAMEA8741944	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR869/006/ERR8699136/ERR8699136_1.fastq.gz
ERS6421526	ERR8699136	SAMEA8741944	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR869/006/ERR8699136/ERR8699136_2.fastq.gz
ERS6422164	ERR8686195	SAMEA8742583	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/005/ERR8686195/ERR8686195_1.fastq.gz
ERS6422164	ERR8686195	SAMEA8742583	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/005/ERR8686195/ERR8686195_2.fastq.gz
ERS5298586	ERR4810559	SAMEA7542134	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4810559/ERR4810559_1.fastq.gz
ERS5298586	ERR4810559	SAMEA7542134	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4810559/ERR4810559_2.fastq.gz
ERS5303400	ERR4813240	SAMEA7546745	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4813240/ERR4813240_1.fastq.gz
ERS5303400	ERR4813240	SAMEA7546745	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4813240/ERR4813240_2.fastq.gz
ERS5302285	ERR4812125	SAMEA7545629	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/005/ERR4812125/ERR4812125_1.fastq.gz
ERS5302285	ERR4812125	SAMEA7545629	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/005/ERR4812125/ERR4812125_2.fastq.gz
ERS5298727	ERR4810700	SAMEA7542275	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4810700/ERR4810700_1.fastq.gz
ERS5298727	ERR4810700	SAMEA7542275	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4810700/ERR4810700_2.fastq.gz
ERS5318580	ERR4829507	SAMEA7561946	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/007/ERR4829507/ERR4829507_1.fastq.gz
ERS5318580	ERR4829507	SAMEA7561946	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/007/ERR4829507/ERR4829507_2.fastq.gz
ERS6421561	ERR8699172	SAMEA8741979	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR869/002/ERR8699172/ERR8699172_1.fastq.gz
ERS6421561	ERR8699172	SAMEA8741979	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR869/002/ERR8699172/ERR8699172_2.fastq.gz
ERS5298729	ERR4810702	SAMEA7542277	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/002/ERR4810702/ERR4810702_1.fastq.gz
ERS5298729	ERR4810702	SAMEA7542277	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/002/ERR4810702/ERR4810702_2.fastq.gz
ERS5298208	ERR4809218	SAMEA7541756	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/008/ERR4809218/ERR4809218_1.fastq.gz
ERS5298208	ERR4809218	SAMEA7541756	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/008/ERR4809218/ERR4809218_2.fastq.gz
ERS5312502	ERR4822438	SAMEA7555859	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/008/ERR4822438/ERR4822438_1.fastq.gz
ERS5312502	ERR4822438	SAMEA7555859	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/008/ERR4822438/ERR4822438_2.fastq.gz
ERS5297929	ERR4808939	SAMEA7541476	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/009/ERR4808939/ERR4808939_1.fastq.gz
ERS5297929	ERR4808939	SAMEA7541476	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/009/ERR4808939/ERR4808939_2.fastq.gz
ERS3371569	ERR3287354	SAMEA5569547	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/004/ERR3287354/ERR3287354_1.fastq.gz
ERS3371569	ERR3287354	SAMEA5569547	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/004/ERR3287354/ERR3287354_2.fastq.gz
ERS3371772	ERR3287557	SAMEA5569750	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/007/ERR3287557/ERR3287557_1.fastq.gz
ERS3371772	ERR3287557	SAMEA5569750	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/007/ERR3287557/ERR3287557_2.fastq.gz
ERS3371772	ERR9029844	SAMEA5569750	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR902/004/ERR9029844/ERR9029844_1.fastq.gz
ERS3371772	ERR9029844	SAMEA5569750	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR902/004/ERR9029844/ERR9029844_2.fastq.gz
ERS5318754	ERR4829681	SAMEA7562120	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/001/ERR4829681/ERR4829681_1.fastq.gz
ERS5318754	ERR4829681	SAMEA7562120	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/001/ERR4829681/ERR4829681_2.fastq.gz
ERS5300869	ERR4811151	SAMEA7544211	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4811151/ERR4811151_1.fastq.gz
ERS5300869	ERR4811151	SAMEA7544211	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4811151/ERR4811151_2.fastq.gz
ERS5282520	ERR4797496	SAMEA7526047	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/006/ERR4797496/ERR4797496_1.fastq.gz
ERS5282520	ERR4797496	SAMEA7526047	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/006/ERR4797496/ERR4797496_2.fastq.gz
ERS5317457	ERR4828384	SAMEA7560821	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/004/ERR4828384/ERR4828384_1.fastq.gz
ERS5317457	ERR4828384	SAMEA7560821	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/004/ERR4828384/ERR4828384_2.fastq.gz
ERS5298657	ERR4810630	SAMEA7542205	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4810630/ERR4810630_1.fastq.gz
ERS5298657	ERR4810630	SAMEA7542205	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4810630/ERR4810630_2.fastq.gz
ERS5282701	ERR4797675	SAMEA7526228	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/005/ERR4797675/ERR4797675_1.fastq.gz
ERS5282701	ERR4797675	SAMEA7526228	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/005/ERR4797675/ERR4797675_2.fastq.gz
ERS1987340	ERR2184521	SAMEA104362362	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR218/001/ERR2184521/ERR2184521_1.fastq.gz
ERS1987340	ERR2184521	SAMEA104362362	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR218/001/ERR2184521/ERR2184521_2.fastq.gz
ERS5302710	ERR4812550	SAMEA7546054	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4812550/ERR4812550_1.fastq.gz
ERS5302710	ERR4812550	SAMEA7546054	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4812550/ERR4812550_2.fastq.gz
ERS3371623	ERR3287408	SAMEA5569601	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/008/ERR3287408/ERR3287408_1.fastq.gz
ERS3371623	ERR3287408	SAMEA5569601	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/008/ERR3287408/ERR3287408_2.fastq.gz
ERS5319202	ERR4830129	SAMEA7562568	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4830129/ERR4830129_1.fastq.gz
ERS5319202	ERR4830129	SAMEA7562568	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4830129/ERR4830129_2.fastq.gz
ERS5281571	ERR4796640	SAMEA7525096	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/000/ERR4796640/ERR4796640_1.fastq.gz
ERS5281571	ERR4796640	SAMEA7525096	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/000/ERR4796640/ERR4796640_2.fastq.gz
ERS5302061	ERR4811901	SAMEA7545404	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4811901/ERR4811901_1.fastq.gz
ERS5302061	ERR4811901	SAMEA7545404	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4811901/ERR4811901_2.fastq.gz
ERS1987263	ERR2184444	SAMEA104362285	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR218/004/ERR2184444/ERR2184444_1.fastq.gz
ERS1987263	ERR2184444	SAMEA104362285	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR218/004/ERR2184444/ERR2184444_2.fastq.gz
ERS5319362	ERR4830289	SAMEA7562729	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4830289/ERR4830289_1.fastq.gz
ERS5319362	ERR4830289	SAMEA7562729	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4830289/ERR4830289_2.fastq.gz
ERS5317775	ERR4828702	SAMEA7561139	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/002/ERR4828702/ERR4828702_1.fastq.gz
ERS5317775	ERR4828702	SAMEA7561139	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/002/ERR4828702/ERR4828702_2.fastq.gz
ERS5317327	ERR4828254	SAMEA7560691	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/004/ERR4828254/ERR4828254_1.fastq.gz
ERS5317327	ERR4828254	SAMEA7560691	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/004/ERR4828254/ERR4828254_2.fastq.gz
ERS2394578	ERR2510262	SAMEA1101504	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/002/ERR2510262/ERR2510262_1.fastq.gz
ERS2394578	ERR2510262	SAMEA1101504	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/002/ERR2510262/ERR2510262_2.fastq.gz
ERS5302761	ERR4812601	SAMEA7546105	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4812601/ERR4812601_1.fastq.gz
ERS5302761	ERR4812601	SAMEA7546105	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4812601/ERR4812601_2.fastq.gz
ERS5317575	ERR4828502	SAMEA7560939	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/002/ERR4828502/ERR4828502_1.fastq.gz
ERS5317575	ERR4828502	SAMEA7560939	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/002/ERR4828502/ERR4828502_2.fastq.gz
ERS5302025	ERR4811865	SAMEA7545368	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/005/ERR4811865/ERR4811865_1.fastq.gz
ERS5302025	ERR4811865	SAMEA7545368	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/005/ERR4811865/ERR4811865_2.fastq.gz
ERS5282330	ERR4797307	SAMEA7525856	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/007/ERR4797307/ERR4797307_1.fastq.gz
ERS5282330	ERR4797307	SAMEA7525856	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/007/ERR4797307/ERR4797307_2.fastq.gz
ERS5317741	ERR4828668	SAMEA7561105	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/008/ERR4828668/ERR4828668_1.fastq.gz
ERS5317741	ERR4828668	SAMEA7561105	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/008/ERR4828668/ERR4828668_2.fastq.gz
ERS5300529	ERR4810811	SAMEA7543870	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4810811/ERR4810811_1.fastq.gz
ERS5300529	ERR4810811	SAMEA7543870	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4810811/ERR4810811_2.fastq.gz
ERS5304249	ERR4814089	SAMEA7547595	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4814089/ERR4814089_1.fastq.gz
ERS5304249	ERR4814089	SAMEA7547595	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4814089/ERR4814089_2.fastq.gz
ERS5298519	ERR4810492	SAMEA7542067	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/002/ERR4810492/ERR4810492_1.fastq.gz
ERS5298519	ERR4810492	SAMEA7542067	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/002/ERR4810492/ERR4810492_2.fastq.gz
ERS6403474	ERR8975905	SAMEA8719029	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/005/ERR8975905/ERR8975905_1.fastq.gz
ERS6403474	ERR8975905	SAMEA8719029	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/005/ERR8975905/ERR8975905_2.fastq.gz
ERS1987129	ERR2184310	SAMEA104362151	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR218/000/ERR2184310/ERR2184310_1.fastq.gz
ERS1987129	ERR2184310	SAMEA104362151	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR218/000/ERR2184310/ERR2184310_2.fastq.gz
ERS5301263	ERR4811548	SAMEA7544605	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/008/ERR4811548/ERR4811548_1.fastq.gz
ERS5301263	ERR4811548	SAMEA7544605	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/008/ERR4811548/ERR4811548_2.fastq.gz
ERS5300778	ERR4811060	SAMEA7544120	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4811060/ERR4811060_1.fastq.gz
ERS5300778	ERR4811060	SAMEA7544120	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4811060/ERR4811060_2.fastq.gz
ERS5320406	ERR4831333	SAMEA7563774	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4831333/ERR4831333_1.fastq.gz
ERS5320406	ERR4831333	SAMEA7563774	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4831333/ERR4831333_2.fastq.gz
ERS5282438	ERR4797414	SAMEA7525965	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/004/ERR4797414/ERR4797414_1.fastq.gz
ERS5282438	ERR4797414	SAMEA7525965	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/004/ERR4797414/ERR4797414_2.fastq.gz
ERS6403111	ERR8975538	SAMEA8718666	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/008/ERR8975538/ERR8975538_1.fastq.gz
ERS6403111	ERR8975538	SAMEA8718666	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/008/ERR8975538/ERR8975538_2.fastq.gz
ERS5304091	ERR4813931	SAMEA7547437	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4813931/ERR4813931_1.fastq.gz
ERS5304091	ERR4813931	SAMEA7547437	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4813931/ERR4813931_2.fastq.gz
ERS5298203	ERR4809213	SAMEA7541751	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/003/ERR4809213/ERR4809213_1.fastq.gz
ERS5298203	ERR4809213	SAMEA7541751	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/003/ERR4809213/ERR4809213_2.fastq.gz
ERS5317462	ERR4828389	SAMEA7560826	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/009/ERR4828389/ERR4828389_1.fastq.gz
ERS5317462	ERR4828389	SAMEA7560826	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/009/ERR4828389/ERR4828389_2.fastq.gz
ERS6403156	ERR8975584	SAMEA8718711	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/004/ERR8975584/ERR8975584_1.fastq.gz
ERS6403156	ERR8975584	SAMEA8718711	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/004/ERR8975584/ERR8975584_2.fastq.gz
ERS6403167	ERR8975595	SAMEA8718722	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/005/ERR8975595/ERR8975595_1.fastq.gz
ERS6403167	ERR8975595	SAMEA8718722	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/005/ERR8975595/ERR8975595_2.fastq.gz
ERS5318578	ERR4829505	SAMEA7561944	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/005/ERR4829505/ERR4829505_1.fastq.gz
ERS5318578	ERR4829505	SAMEA7561944	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/005/ERR4829505/ERR4829505_2.fastq.gz
ERS5319326	ERR4830253	SAMEA7562693	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4830253/ERR4830253_1.fastq.gz
ERS5319326	ERR4830253	SAMEA7562693	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4830253/ERR4830253_2.fastq.gz
ERS6422129	ERR8686160	SAMEA8742548	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/000/ERR8686160/ERR8686160_1.fastq.gz
ERS6422129	ERR8686160	SAMEA8742548	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR868/000/ERR8686160/ERR8686160_2.fastq.gz
ERS6403207	ERR8975635	SAMEA8718762	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/005/ERR8975635/ERR8975635_1.fastq.gz
ERS6403207	ERR8975635	SAMEA8718762	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/005/ERR8975635/ERR8975635_2.fastq.gz
ERS5302090	ERR4811930	SAMEA7545434	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4811930/ERR4811930_1.fastq.gz
ERS5302090	ERR4811930	SAMEA7545434	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4811930/ERR4811930_2.fastq.gz
ERS5301185	ERR4811470	SAMEA7544527	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4811470/ERR4811470_1.fastq.gz
ERS5301185	ERR4811470	SAMEA7544527	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4811470/ERR4811470_2.fastq.gz
ERS5304168	ERR4814008	SAMEA7547514	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/008/ERR4814008/ERR4814008_1.fastq.gz
ERS5304168	ERR4814008	SAMEA7547514	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/008/ERR4814008/ERR4814008_2.fastq.gz
ERS5312554	ERR4822490	SAMEA7555911	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/000/ERR4822490/ERR4822490_1.fastq.gz
ERS5312554	ERR4822490	SAMEA7555911	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/000/ERR4822490/ERR4822490_2.fastq.gz
ERS1987412	ERR2184593	SAMEA104362434	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR218/003/ERR2184593/ERR2184593_1.fastq.gz
ERS1987412	ERR2184593	SAMEA104362434	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR218/003/ERR2184593/ERR2184593_2.fastq.gz
ERS6402831	ERR8975134	SAMEA8718385	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/004/ERR8975134/ERR8975134_1.fastq.gz
ERS6402831	ERR8975134	SAMEA8718385	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/004/ERR8975134/ERR8975134_2.fastq.gz
ERS5319508	ERR4830435	SAMEA7562875	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4830435/ERR4830435_1.fastq.gz
ERS5319508	ERR4830435	SAMEA7562875	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/005/ERR4830435/ERR4830435_2.fastq.gz
ERS5317227	ERR4828154	SAMEA7560591	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/004/ERR4828154/ERR4828154_1.fastq.gz
ERS5317227	ERR4828154	SAMEA7560591	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/004/ERR4828154/ERR4828154_2.fastq.gz
ERS1987468	ERR2184649	SAMEA104362490	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR218/009/ERR2184649/ERR2184649_1.fastq.gz
ERS1987468	ERR2184649	SAMEA104362490	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR218/009/ERR2184649/ERR2184649_2.fastq.gz
ERS5301179	ERR4811464	SAMEA7544521	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/004/ERR4811464/ERR4811464_1.fastq.gz
ERS5301179	ERR4811464	SAMEA7544521	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/004/ERR4811464/ERR4811464_2.fastq.gz
ERS6421611	ERR8699223	SAMEA8742029	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR869/003/ERR8699223/ERR8699223_1.fastq.gz
ERS6421611	ERR8699223	SAMEA8742029	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR869/003/ERR8699223/ERR8699223_2.fastq.gz
ERS5301354	ERR4811639	SAMEA7544697	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4811639/ERR4811639_1.fastq.gz
ERS5301354	ERR4811639	SAMEA7544697	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4811639/ERR4811639_2.fastq.gz
ERS5317830	ERR4828757	SAMEA7561195	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/007/ERR4828757/ERR4828757_1.fastq.gz
ERS5317830	ERR4828757	SAMEA7561195	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/007/ERR4828757/ERR4828757_2.fastq.gz
ERS5317533	ERR4828460	SAMEA7560897	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/000/ERR4828460/ERR4828460_1.fastq.gz
ERS5317533	ERR4828460	SAMEA7560897	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/000/ERR4828460/ERR4828460_2.fastq.gz
ERS3371813	ERR3287598	SAMEA5569791	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/008/ERR3287598/ERR3287598_1.fastq.gz
ERS3371813	ERR3287598	SAMEA5569791	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR328/008/ERR3287598/ERR3287598_2.fastq.gz
ERS6403010	ERR8975436	SAMEA8718565	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/006/ERR8975436/ERR8975436_1.fastq.gz
ERS6403010	ERR8975436	SAMEA8718565	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/006/ERR8975436/ERR8975436_2.fastq.gz
ERS5320217	ERR4831144	SAMEA7563585	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4831144/ERR4831144_1.fastq.gz
ERS5320217	ERR4831144	SAMEA7563585	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4831144/ERR4831144_2.fastq.gz
ERS5302505	ERR4812345	SAMEA7545849	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/005/ERR4812345/ERR4812345_1.fastq.gz
ERS5302505	ERR4812345	SAMEA7545849	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/005/ERR4812345/ERR4812345_2.fastq.gz
ERS5312519	ERR4822455	SAMEA7555876	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/005/ERR4822455/ERR4822455_1.fastq.gz
ERS5312519	ERR4822455	SAMEA7555876	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/005/ERR4822455/ERR4822455_2.fastq.gz
ERS5317319	ERR4828246	SAMEA7560683	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/006/ERR4828246/ERR4828246_1.fastq.gz
